"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel"
"FF",2019-08-28,99.1,-2.1239,5.8082,"Ji-Man Choi",596847,543037,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","HOU","TB","B",NA,NA,1,2,2019,-0.9497,1.5737,-0.7879,3.9942,NA,NA,502054,1,4,"Top",NA,NA,NA,NA,455117,NA,"190829_010444",5.925,-144.1747,-3.2296,-14.7599,35.5569,-9.5544,3.2911,1.6277,NA,NA,NA,99.407,2549,6.609,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,53.8901,NA,NA,NA,NA,NA,NA,NA,23,4,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"FF",2019-08-28,98.8,-2.0715,5.7759,"Ji-Man Choi",596847,543037,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","HOU","TB","B",NA,NA,0,2,2019,-0.9611,1.5483,-0.9371,3.521,NA,NA,502054,1,4,"Top",NA,NA,NA,NA,455117,NA,"190829_010413",5.3316,-143.7367,-4.29,-14.5608,34.5376,-9.9723,3.3089,1.6189,NA,NA,NA,98.73,2612,6.345,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.1541,NA,NA,NA,NA,NA,NA,NA,23,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"CH",2019-08-28,88.6,-2.0572,5.5907,"Ji-Man Choi",596847,543037,NA,"swinging_strike",NA,NA,NA,NA,8,NA,"R","L","R","HOU","TB","S",NA,NA,0,1,2019,-1.2478,1.0496,-0.207,1.7629,NA,NA,502054,1,4,"Top",NA,NA,NA,NA,455117,NA,"190829_010348",7.2195,-128.8131,-5.5389,-15.5821,26.7133,-19.3717,3.3,1.61,NA,NA,NA,89.276,1807,6.752,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,53.7473,NA,NA,NA,NA,NA,NA,NA,23,2,"Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"FF",2019-08-28,96,-2.1744,5.861,"Ji-Man Choi",596847,543037,NA,"missed_bunt",NA,NA,NA,NA,1,NA,"R","L","R","HOU","TB","S",NA,NA,0,0,2019,-0.7901,1.607,-0.6397,3.2551,NA,NA,502054,1,4,"Top",NA,NA,NA,NA,455117,NA,"190829_010320",5.8866,-139.6973,-4.9639,-11.7462,32.4086,-10.1194,3.3,1.61,NA,NA,NA,96.293,2500,6.524,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,53.9759,NA,NA,NA,NA,NA,NA,NA,23,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"FF",2019-08-28,96.5,-1.6391,5.8742,"Tommy Pham",502054,543037,"single","hit_into_play_no_out",NA,NA,NA,NA,5,"Tommy Pham singles on a ground ball to left fielder Michael Brantley, deflected by third baseman Aledmys Diaz.","R","R","R","HOU","TB","X",5,"ground_ball",0,0,2019,-1.0142,1.4696,-0.1419,2.2755,NA,NA,NA,1,4,"Top",98.13,119.71,NA,NA,455117,NA,"190829_010212",6.3285,-140.261,-7.3502,-14.9269,33.7065,-11.2003,3.31,1.61,7,90.6,-18.4,96.573,2619,6.536,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,53.9632,0.16,0.146,0.9,1,1,0,2,22,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",0
"FF",2019-08-28,99.2,-2.0988,5.8129,"Austin Meadows",640457,543037,"strikeout","swinging_strike",NA,NA,NA,NA,11,"Austin Meadows strikes out swinging.","R","L","R","HOU","TB","S",2,NA,3,2,2019,-1.0925,1.5212,-0.2391,3.6739,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,455117,NA,"190829_010136",7.5509,-144.0694,-3.8577,-16.8292,36.0378,-10.6566,3.38,1.59,NA,NA,NA,98.18,2539,5.999,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.501,NA,NA,0,1,0,0,NA,21,6,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"FF",2019-08-28,99.4,-1.9648,5.9126,"Austin Meadows",640457,543037,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","HOU","TB","B",NA,NA,2,2,2019,-1.0193,1.6018,-1.6794,4.1537,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,455117,NA,"190829_010111",3.2234,-144.7262,-3.2048,-15.2035,36.1009,-8.9598,3.3712,1.5988,NA,NA,NA,99.843,2635,6.659,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,53.8407,NA,NA,NA,NA,NA,NA,NA,21,5,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"CH",2019-08-28,90.1,-1.9304,5.6864,"Austin Meadows",640457,543037,NA,"foul",NA,NA,NA,NA,13,NA,"R","L","R","HOU","TB","S",NA,NA,2,1,2019,-1.3106,0.7771,-1.2996,2.3314,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,455117,NA,"190829_010045",4.3701,-131.0826,-4.0069,-16.0634,28.9126,-22.5573,3.38,1.59,NA,NA,NA,90.157,2030,6.434,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.0653,NA,NA,NA,NA,NA,NA,NA,21,4,"Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"FF",2019-08-28,97.7,-1.816,5.8768,"Austin Meadows",640457,543037,NA,"ball",NA,NA,NA,NA,12,NA,"R","L","R","HOU","TB","B",NA,NA,1,1,2019,-1.071,1.6304,1.7003,2.7138,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,455117,NA,"190829_010026",12.0178,-141.684,-6.7677,-17.467,34.9674,-8.6432,3.4154,1.5988,NA,NA,NA,97.746,2602,6.685,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,53.814,NA,NA,NA,NA,NA,NA,NA,21,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"FF",2019-08-28,98.5,-1.993,5.8583,"Austin Meadows",640457,543037,NA,"foul",NA,NA,NA,NA,8,NA,"R","L","R","HOU","TB","S",NA,NA,1,0,2019,-0.944,1.694,-0.1769,1.7765,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,455117,NA,"190829_005952",7.0715,-143.0355,-9.4677,-14.4927,32.7838,-7.1271,3.38,1.59,275,82.7,40.6,98.08,2662,6.154,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.3459,NA,NA,NA,NA,NA,NA,NA,21,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",0
"KC",2019-08-28,84.7,-1.8873,5.9225,"Austin Meadows",640457,543037,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","HOU","TB","B",NA,NA,0,0,2019,0.6086,-1.2291,-0.1653,0.9804,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,455117,NA,"190829_005932",2.8012,-123.1499,-2.6979,5.4324,26.7436,-44.0519,3.3977,1.6077,NA,NA,NA,83.63,2929,5.841,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.6586,NA,NA,NA,NA,NA,NA,NA,21,1,"Knuckle Curve",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"SL",2019-08-28,91.3,-1.9349,5.8551,"Eric Sogard",519299,543037,"strikeout","swinging_strike_blocked",NA,NA,NA,NA,14,"Eric Sogard strikes out swinging.","R","L","R","HOU","TB","S",2,NA,1,2,2019,0.449,0.2107,0.6966,0.6413,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,455117,NA,"190829_004929",5.6297,-132.7546,-7.6479,4.1061,26.966,-28.3813,2.96,1.46,NA,NA,NA,90.82,2651,5.925,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.5746,NA,NA,0,1,0,0,NA,17,4,"Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"KC",2019-08-28,81.7,-1.7772,5.9363,"Eric Sogard",519299,543037,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","L","R","HOU","TB","S",NA,NA,1,1,2019,0.942,-1.3332,0.7844,2.0012,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,455117,NA,"190829_004910",3.95,-118.818,0.2794,7.8295,24.9566,-44.7601,2.8635,1.4512,NA,NA,NA,80.466,2951,5.693,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.8066,NA,NA,NA,NA,NA,NA,NA,17,3,"Knuckle Curve",0,1,1,0,1,0,1,0,"Standard","Standard",NA
"KC",2019-08-28,82.2,-1.8633,5.9183,"Eric Sogard",519299,543037,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","HOU","TB","B",NA,NA,0,1,2019,0.8176,-1.1992,-1.0711,1.9261,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,455117,NA,"190829_004853",0.242,-119.5587,-0.1951,7.5992,24.4698,-43.6122,2.8811,1.3986,NA,NA,NA,81.194,2870,5.77,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.7298,NA,NA,NA,NA,NA,NA,NA,17,2,"Knuckle Curve",0,1,1,0,1,0,1,0,"Standard","Standard",NA
"FF",2019-08-28,95.7,-1.7809,5.9048,"Eric Sogard",519299,543037,NA,"called_strike",NA,NA,NA,NA,2,NA,"R","L","R","HOU","TB","S",NA,NA,0,0,2019,-0.9787,1.6881,0.0783,2.5994,NA,NA,NA,2,3,"Top",NA,NA,NA,NA,455117,NA,"190829_004839",7.0841,-139.0191,-6.8613,-14.2283,31.1246,-9.0503,2.8284,1.4337,NA,NA,NA,95.467,2634,6.247,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.2527,NA,NA,NA,NA,NA,NA,NA,17,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",NA
"KC",2019-08-28,82.4,-1.7513,5.992,"Mike Zunino",572287,543037,"field_out","hit_into_play",NA,NA,NA,NA,8,"Mike Zunino grounds out softly, pitcher Gerrit Cole to first baseman Yuli Gurriel.","R","R","R","HOU","TB","X",1,"ground_ball",0,1,2019,0.9921,-1.1229,-0.0055,1.7266,NA,NA,NA,1,3,"Top",130.64,192.86,NA,NA,455117,NA,"190829_004755",2.0552,-119.8207,-0.9497,8.8615,25.596,-42.767,3.39,1.59,1,51.7,-60.5,81.267,2909,5.799,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.7009,0.147,0.119,0,1,0,0,1,16,2,"Knuckle Curve",0,1,1,0,1,0,1,0,"Infield shift","Standard",0
"FF",2019-08-28,97.4,-1.8972,5.9543,"Mike Zunino",572287,543037,NA,"called_strike",NA,NA,NA,NA,7,NA,"R","R","R","HOU","TB","S",NA,NA,0,0,2019,-0.9228,1.5114,-0.2966,2.002,NA,NA,NA,1,3,"Top",NA,NA,NA,NA,455117,NA,"190829_004734",6.4262,-141.5269,-8.5398,-13.914,33.7352,-10.0793,3.4886,1.6528,NA,NA,NA,97.295,2638,6.411,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.0889,NA,NA,NA,NA,NA,NA,NA,16,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"FF",2019-08-28,96.7,-1.6994,5.9375,"Jesus Aguilar",542583,543037,"field_out","hit_into_play",NA,NA,NA,NA,8,"Jesus Aguilar grounds out, first baseman Yuli Gurriel to pitcher Gerrit Cole.","R","R","R","HOU","TB","X",3,"ground_ball",0,1,2019,-0.9708,1.5036,-0.221,2.0381,NA,NA,NA,0,3,"Top",150.96,163.9,NA,NA,455117,NA,"190829_004700",6.1802,-140.6088,-8.3094,-14.3221,30.9588,-10.4703,3.58,1.75,13,98.7,-7.9,97.083,2566,6.483,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.0166,0.282,0.269,0,1,0,0,2,15,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",0
"FF",2019-08-28,97,-1.9371,5.9132,"Jesus Aguilar",542583,543037,NA,"called_strike",NA,NA,NA,NA,5,NA,"R","R","R","HOU","TB","S",NA,NA,0,0,2019,-0.8813,1.6045,-0.0559,2.7032,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,455117,NA,"190829_004644",7.0344,-140.96,-6.6934,-13.3182,31.5157,-9.5059,3.6516,1.759,NA,NA,NA,96.981,2518,6.316,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.1835,NA,NA,NA,NA,NA,NA,NA,15,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",NA
"SL",2019-08-28,90.5,-1.897,5.8397,"Willy Adames",642715,543037,"strikeout","swinging_strike",NA,NA,NA,NA,8,"Willy Adames strikes out swinging.","R","R","R","HOU","TB","S",2,NA,0,2,2019,0.4191,-0.1476,0.1699,2.0597,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,455117,NA,"190829_003455",4.2484,-131.6962,-3.1913,3.9563,26.7716,-33.449,3.24,1.57,NA,NA,NA,90.071,2752,5.928,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.571,NA,NA,0,1,0,0,NA,10,3,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",NA
"SL",2019-08-28,89.3,-1.9216,5.9591,"Willy Adames",642715,543037,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","R","R","HOU","TB","S",NA,NA,0,1,2019,0.6482,0.107,0.7772,2.6651,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,455117,NA,"190829_003430",5.2802,-130.0663,-2.3597,6.2935,25.544,-30.7125,3.4844,1.7,NA,NA,NA,89.335,2773,6.117,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.3823,NA,NA,NA,NA,NA,NA,NA,10,2,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",NA
"SL",2019-08-28,89.7,-1.9401,5.9954,"Willy Adames",642715,543037,NA,"foul",NA,NA,NA,NA,6,NA,"R","R","R","HOU","TB","S",NA,NA,0,0,2019,0.3141,0.0481,0.3409,2.419,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,455117,NA,"190829_003407",4.9578,-130.5882,-2.9657,2.5458,26.5671,-31.2528,3.52,1.7,NA,NA,NA,89.342,2666,5.966,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.5335,NA,NA,NA,NA,NA,NA,NA,10,1,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",NA
"CH",2019-08-28,90.1,-1.9587,5.7117,"Joey Wendle",621563,543037,"sac_fly","hit_into_play_score",NA,NA,NA,NA,4,"Joey Wendle out on a sacrifice fly to right fielder George Springer.   Ji-Man Choi scores.","R","L","R","HOU","TB","X",9,"fly_ball",2,1,2019,-1.2674,1.046,-0.5535,2.4506,596847,NA,NA,1,2,"Top",182.66,101.56,NA,NA,455117,NA,"190829_003326",6.2583,-131.0621,-4.4201,-16.0921,27.1357,-19.2405,3.25,1.58,267,83.1,44.8,90.795,2113,6.686,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,53.8138,0.013,0.015,0,1,0,0,3,9,4,"Changeup",0,0,0,0,0,0,0,0,"Strategic","Standard",0
"KC",2019-08-28,84.6,-1.9767,5.9579,"Joey Wendle",621563,543037,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","HOU","TB","B",NA,NA,1,1,2019,0.8662,-1.1642,-0.7137,3.5901,596847,NA,NA,1,2,"Top",NA,NA,NA,NA,455117,NA,"190829_003251",1.2536,-122.8903,3.0698,8.1926,26.0117,-44.4724,3.1529,1.474,NA,NA,NA,82.926,2947,5.427,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,55.0727,NA,NA,NA,NA,NA,NA,NA,9,3,"Knuckle Curve",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"FF",2019-08-28,98.3,-1.9607,5.9121,"Joey Wendle",621563,543037,NA,"foul",NA,NA,NA,NA,5,NA,"R","L","R","HOU","TB","S",NA,NA,1,0,2019,-0.9396,1.6228,-0.0141,2.4546,596847,NA,NA,1,2,"Top",NA,NA,NA,NA,455117,NA,"190829_003221",7.5522,-142.8043,-7.7463,-14.8353,34.4521,-8.0305,3.25,1.58,NA,NA,NA,98.88,2531,6.812,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,53.6874,NA,NA,NA,NA,NA,NA,NA,9,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"FF",2019-08-28,97.8,-1.9738,5.9387,"Joey Wendle",621563,543037,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","HOU","TB","B",NA,NA,0,0,2019,-1.0321,1.4645,0.5513,-0.5251,NA,596847,NA,1,2,"Top",NA,NA,NA,NA,455117,NA,"190829_003133",9.148,-141.4964,-15.1956,-15.9291,31.3557,-9.287,3.1883,1.5359,NA,NA,NA,97.504,2411,6.375,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.1241,NA,NA,NA,NA,NA,NA,NA,9,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"KC",2019-08-28,84.1,-1.8045,5.9573,"Avisail Garcia",541645,543037,"strikeout","called_strike",NA,NA,NA,NA,5,"Avisail Garcia called out on strikes.","R","R","R","HOU","TB","S",2,NA,0,2,2019,0.8072,-1.2208,0.0791,2.4067,NA,596847,NA,0,2,"Top",NA,NA,NA,NA,455117,NA,"190829_003053",2.7707,-122.321,0.5765,7.3201,26.0499,-44.5209,3.4888,1.7288,NA,NA,NA,83.097,2885,5.829,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.6701,NA,NA,0,1,0,0,NA,8,3,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"SL",2019-08-28,88.5,-1.9353,5.9598,"Avisail Garcia",541645,543037,NA,"swinging_strike",NA,NA,NA,NA,1,NA,"R","R","R","HOU","TB","S",NA,NA,0,1,2019,0.3669,-0.0482,-0.5519,3.3359,NA,596847,NA,0,2,"Top",NA,NA,NA,NA,455117,NA,"190829_003029",2.6064,-128.9341,-0.299,3.5495,24.5354,-32.8684,3.48,1.72,NA,NA,NA,88.204,2459,5.848,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.651,NA,NA,NA,NA,NA,NA,NA,8,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF",2019-08-28,97.7,-1.812,5.9459,"Avisail Garcia",541645,543037,NA,"called_strike",NA,NA,NA,NA,5,NA,"R","R","R","HOU","TB","S",NA,NA,0,0,2019,-0.8665,1.5952,0.2646,2.4251,NA,NA,596847,0,2,"Top",NA,NA,NA,NA,455117,NA,"190829_002929",7.6721,-141.9703,-7.7408,-13.6424,32.886,-8.7344,3.5422,1.7645,NA,NA,NA,98.325,2507,6.743,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,53.7563,NA,NA,NA,NA,NA,NA,NA,8,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF",2019-08-28,99.1,-1.969,5.9151,"Ji-Man Choi",596847,543037,"walk","ball",NA,NA,NA,NA,11,"Ji-Man Choi walks.","R","L","R","HOU","TB","B",NA,NA,3,2,2019,-1.0336,1.5112,-0.9325,3.7547,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,455117,NA,"190829_002846",5.267,-144.3055,-4.0368,-15.6968,33.5761,-10.2878,3.3088,1.6188,NA,NA,NA,99.403,2501,6.419,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.0801,NA,NA,0.7,1,0,0,NA,7,8,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-08-28,98.9,-1.9424,5.9305,"Ji-Man Choi",596847,543037,NA,"foul",NA,NA,NA,NA,14,NA,"R","L","R","HOU","TB","S",NA,NA,3,2,2019,-0.857,1.5636,0.9879,2.4391,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,455117,NA,"190829_002826",9.9561,-143.5502,-7.6623,-14.161,34.0655,-9.0509,3.3,1.61,5,91.3,-24.8,98.552,2498,6.292,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.2077,NA,NA,NA,NA,NA,NA,NA,7,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"FF",2019-08-28,99.2,-1.8463,5.9842,"Ji-Man Choi",596847,543037,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","HOU","TB","B",NA,NA,2,2,2019,-1.0272,1.5195,-1.3399,3.1017,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,455117,NA,"190829_002804",3.7948,-144.3232,-6.0081,-15.2398,34.9671,-9.7559,3.3528,1.6188,NA,NA,NA,99.174,2618,6.378,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.1211,NA,NA,NA,NA,NA,NA,NA,7,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-08-28,98.4,-1.9068,5.8978,"Ji-Man Choi",596847,543037,NA,"foul",NA,NA,NA,NA,5,NA,"R","L","R","HOU","TB","S",NA,NA,2,2,2019,-0.9951,1.6977,0.269,2.1595,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,455117,NA,"190829_002723",8.1362,-142.8219,-8.5027,-15.3669,32.7182,-7.4145,3.3,1.61,NA,NA,NA,97.836,2549,6.101,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.3986,NA,NA,NA,NA,NA,NA,NA,7,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-08-28,98.7,-1.9103,5.8939,"Ji-Man Choi",596847,543037,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","HOU","TB","B",NA,NA,1,2,2019,-0.919,1.5679,0.9614,1.7593,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,455117,NA,"190829_002704",10.01,-143.237,-9.4953,-15.0798,32.9982,-8.3932,3.3088,1.6188,NA,NA,NA,99.059,2531,6.632,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,53.8678,NA,NA,NA,NA,NA,NA,NA,7,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-08-28,96.4,-1.8921,5.9347,"Ji-Man Choi",596847,543037,NA,"called_strike",NA,NA,NA,NA,4,NA,"R","L","R","HOU","TB","S",NA,NA,1,1,2019,-0.9784,1.6552,-0.4507,2.2456,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,455117,NA,"190829_002639",6.0115,-139.9984,-7.9003,-14.1461,32.1464,-8.9914,3.3088,1.6188,NA,NA,NA,95.934,2485,6.17,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.3297,NA,NA,NA,NA,NA,NA,NA,7,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-08-28,95.1,-1.7817,5.9049,"Ji-Man Choi",596847,543037,NA,"foul",NA,NA,NA,NA,12,NA,"R","L","R","HOU","TB","S",NA,NA,1,0,2019,-0.8901,1.5975,0.3221,3.5942,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,455117,NA,"190829_002617",7.5032,-138.2791,-3.9801,-13.0617,30.3414,-11.0268,3.3,1.61,NA,NA,NA,95.131,2436,6.314,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.1857,NA,NA,NA,NA,NA,NA,NA,7,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-08-28,95.5,-1.8862,5.915,"Ji-Man Choi",596847,543037,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","HOU","TB","B",NA,NA,0,0,2019,-0.9609,1.5345,-0.6238,3.8136,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,455117,NA,"190829_002604",5.5084,-138.9696,-3.3879,-13.7175,30.6294,-11.6667,3.3529,1.6277,NA,NA,NA,95.835,2415,6.444,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.055,NA,NA,NA,NA,NA,NA,NA,7,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"SL",2019-08-28,89,-1.9119,5.9505,"Tommy Pham",502054,543037,"strikeout","called_strike",NA,NA,NA,NA,7,"Tommy Pham called out on strikes.","R","R","R","HOU","TB","S",2,NA,3,2,2019,0.3253,-0.3667,-0.4035,1.963,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,455117,NA,"190829_001626",3.0078,-129.5242,-3.0148,3.0349,25.1793,-35.8902,3.2605,1.6324,NA,NA,NA,88.594,2653,5.875,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.625,NA,NA,0,1,0,0,NA,3,6,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"SL",2019-08-28,89,-1.8118,5.9704,"Tommy Pham",502054,543037,NA,"ball",NA,NA,NA,NA,3,NA,"R","R","R","HOU","TB","B",NA,NA,2,2,2019,0.5362,-0.0728,0.7831,3.1672,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,455117,NA,"190829_001607",5.2337,-129.6477,-0.761,5.028,24.3887,-33.0575,3.2924,1.5924,NA,NA,NA,88.957,NA,5.979,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.52,NA,NA,NA,NA,NA,NA,NA,3,5,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"KC",2019-08-28,83.1,-1.8905,5.8955,"Tommy Pham",502054,543037,NA,"ball",NA,NA,NA,NA,13,NA,"R","R","R","HOU","TB","B",NA,NA,1,2,2019,0.8806,-1.4496,-0.2324,0.452,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,455117,NA,"190829_001543",2.0809,-120.8433,-3.0567,7.9009,27.9271,-45.5461,3.2573,1.5924,NA,NA,NA,81.873,2975,5.925,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.5745,NA,NA,NA,NA,NA,NA,NA,3,4,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF",2019-08-28,96.7,-1.8152,5.8785,"Tommy Pham",502054,543037,NA,"foul",NA,NA,NA,NA,5,NA,"R","R","R","HOU","TB","S",NA,NA,1,1,2019,-0.9436,1.635,0.0997,2.7532,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,455117,NA,"190829_001501",7.2169,-140.4954,-6.427,-14.0777,32.6207,-9.421,3.31,1.61,NA,NA,NA,96.282,2519,6.192,565672,543037,455117,493329,514888,649557,608324,488726,545350,543807,54.3079,NA,NA,NA,NA,NA,NA,NA,3,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
