"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel"
"CU",2019-08-14,80.7,-2.4808,5.887,"Freddy Galvis",520471,544931,NA,"swinging_strike",NA,NA,NA,NA,8,NA,"R","L","R","WSH","CIN","S",NA,NA,2,1,2019,0.6261,-0.3367,0.004,1.6094,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,435559,NA,"190814_202502",4.3359,-117.4449,-2.1908,4.8835,23.2682,-35.0609,3.3602,1.62,NA,NA,NA,80.428,2586,6.201,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.2988,NA,NA,NA,NA,NA,NA,NA,9,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF",2019-08-14,93.8,-2.4135,5.8411,"Freddy Galvis",520471,544931,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","WSH","CIN","B",NA,NA,1,1,2019,-0.7213,1.2144,-1.1675,3.8583,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,435559,NA,"190814_202439",4.9534,-136.6897,-2.2206,-10.3877,29.8765,-16.1939,3.4006,1.62,NA,NA,NA,95.473,2017,7.16,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.34,NA,NA,NA,NA,NA,NA,NA,9,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FT",2019-08-14,93.1,-2.5807,5.9106,"Freddy Galvis",520471,544931,NA,"foul_tip",NA,NA,NA,NA,1,NA,"R","L","R","WSH","CIN","S",NA,NA,1,0,2019,-1.3759,0.9474,-0.7668,2.9202,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,435559,NA,"190814_202415",7.809,-135.5291,-4.0879,-18.9258,28.239,-19.5917,3.34,1.62,NA,NA,NA,94.24,2078,6.83,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.6693,NA,NA,NA,NA,NA,NA,NA,9,2,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FT",2019-08-14,93.3,-2.4982,5.915,"Freddy Galvis",520471,544931,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","WSH","CIN","B",NA,NA,0,0,2019,-1.4312,1.0011,-1.702,3.6866,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,435559,NA,"190814_202355",5.3185,-135.9562,-2.26,-19.2289,29.5363,-19.2275,3.4007,1.62,NA,NA,NA,94.438,2113,6.858,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.642,NA,NA,NA,NA,NA,NA,NA,9,1,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FT",2019-08-14,94,-2.4144,5.8909,"Aristides Aquino",606157,544931,"field_out","hit_into_play",NA,NA,NA,NA,4,"Aristides Aquino pops out softly to catcher Kurt Suzuki.","R","R","R","WSH","CIN","X",2,"popup",1,1,2019,-1.4192,0.9831,-0.7146,2.7214,NA,NA,NA,1,2,"Top",124.62,184.98,NA,NA,435559,NA,"190814_202310",7.78,-136.742,-4.7945,-20.0554,31.3117,-18.5949,3.73,1.76,42,58.6,83,95.376,2164,7.19,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.3099,0,0,0,1,0,0,1,8,3,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",0
"CU",2019-08-14,81.4,-2.6308,5.8502,"Aristides Aquino",606157,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","WSH","CIN","B",NA,NA,0,1,2019,0.6831,-0.4945,1.5106,1.576,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,435559,NA,"190814_202250",7.9792,-118.314,-1.9641,4.6979,24.7239,-36.6073,3.6343,1.76,NA,NA,NA,81.064,2740,6.341,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.1588,NA,NA,NA,NA,NA,NA,NA,8,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"CU",2019-08-14,82.6,-2.5523,5.8915,"Aristides Aquino",606157,544931,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","R","R","WSH","CIN","S",NA,NA,0,0,2019,0.9793,-0.5316,0.4237,2.6944,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,435559,NA,"190814_202233",4.8733,-120.1725,0.2868,8.4729,24.1981,-37.5871,3.4838,1.76,NA,NA,NA,82.525,2631,6.338,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.1614,NA,NA,NA,NA,NA,NA,NA,8,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"CU",2019-08-14,82.7,-2.4869,5.8195,"Josh VanMeter",642165,544931,"strikeout","swinging_strike",NA,NA,NA,NA,14,"Josh VanMeter strikes out swinging.","R","L","R","WSH","CIN","S",2,NA,2,2,2019,0.9565,-0.4988,0.8515,1.5268,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,435559,NA,"190814_202159",5.7591,-120.3889,-2.3782,8.3444,21.4466,-36.8312,3.2853,1.62,NA,NA,NA,83.168,2659,6.394,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.1057,NA,NA,0,1,0,0,NA,7,6,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-08-14,94.4,-2.2841,5.911,"Josh VanMeter",642165,544931,NA,"foul",NA,NA,NA,NA,6,NA,"R","L","R","WSH","CIN","S",NA,NA,2,2,2019,-0.8882,1.3074,0.5302,2.788,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,435559,NA,"190814_202125",9.392,-137.3141,-5.4825,-13.2908,26.3485,-14.3811,3.34,1.62,NA,NA,NA,95.602,2355,6.707,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.7925,NA,NA,NA,NA,NA,NA,NA,7,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FT",2019-08-14,93.7,-2.495,5.8773,"Josh VanMeter",642165,544931,NA,"called_strike",NA,NA,NA,NA,7,NA,"R","L","R","WSH","CIN","S",NA,NA,2,1,2019,-1.4137,0.8509,-0.3676,1.6293,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,435559,NA,"190814_202100",8.7045,-136.2865,-7.2537,-19.6376,25.6209,-20.1444,3.1553,1.4352,NA,NA,NA,94.858,2193,6.666,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.8337,NA,NA,NA,NA,NA,NA,NA,7,4,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FT",2019-08-14,93.4,-2.5212,5.8288,"Josh VanMeter",642165,544931,NA,"foul",NA,NA,NA,NA,11,NA,"R","L","R","WSH","CIN","S",NA,NA,2,0,2019,-1.4139,0.9231,-1.075,2.8788,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,435559,NA,"190814_202032",7.0166,-135.9809,-3.9861,-19.4938,29.7533,-19.7559,3.34,1.62,NA,NA,NA,94.724,2310,7.028,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.4713,NA,NA,NA,NA,NA,NA,NA,7,3,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"CU",2019-08-14,81.2,-2.5066,5.8591,"Josh VanMeter",642165,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","WSH","CIN","B",NA,NA,1,0,2019,0.8194,-0.6881,0.5292,0.8803,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,435559,NA,"190814_202008",5.2268,-118.2243,-3.28,6.7454,20.5854,-38.2416,3.2716,1.62,NA,NA,NA,81.203,2895,6.067,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.4327,NA,NA,NA,NA,NA,NA,NA,7,2,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"CU",2019-08-14,81.4,-2.6221,5.9111,"Josh VanMeter",642165,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","WSH","CIN","B",NA,NA,0,0,2019,0.6381,-0.3566,0.3993,0.9323,NA,NA,NA,0,2,"Top",NA,NA,NA,NA,435559,NA,"190814_201950",5.565,-118.5807,-4.0249,5.2153,18.4233,-35.1257,3.2989,1.62,NA,NA,NA,82.043,2688,6.246,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.2535,NA,NA,NA,NA,NA,NA,NA,7,1,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"FF",2019-08-14,94.6,-2.4426,5.8771,"Eugenio Suarez",553993,544931,"field_out","hit_into_play",NA,NA,NA,NA,2,"Eugenio Suarez lines out to right fielder Adam Eaton.","R","R","R","WSH","CIN","X",9,"line_drive",0,2,2019,-1.0486,1.2187,0.0535,3.4131,NA,NA,NA,2,1,"Top",181.83,108.37,NA,NA,435559,NA,"190814_201008",8.941,-137.6109,-3.5116,-15.4699,30.789,-15.9335,3.34,1.62,253,78.1,26,95.228,2352,6.69,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.8092,0.376,0.353,0,1,0,0,4,3,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FT",2019-08-14,94.4,-2.4791,5.8979,"Eugenio Suarez",553993,544931,NA,"swinging_strike",NA,NA,NA,NA,11,NA,"R","R","R","WSH","CIN","S",NA,NA,0,1,2019,-1.49,0.9916,-1.3641,3.0797,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,435559,NA,"190814_200939",6.2482,-137.3463,-3.8538,-20.3058,31.081,-18.9437,3.44,1.59,NA,NA,NA,94.588,2139,6.456,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.0431,NA,NA,NA,NA,NA,NA,NA,3,2,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"CU",2019-08-14,81.4,-2.5336,5.8628,"Eugenio Suarez",553993,544931,NA,"swinging_strike",NA,NA,NA,NA,14,NA,"R","R","R","WSH","CIN","S",NA,NA,0,0,2019,1.1573,-0.3934,0.9075,1.7838,NA,NA,NA,2,1,"Top",NA,NA,NA,NA,435559,NA,"190814_200918",5.5052,-118.4304,-1.8174,9.8495,21.9269,-35.7461,3.324,1.59,NA,NA,NA,81.406,2800,6.234,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.2655,NA,NA,NA,NA,NA,NA,NA,3,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"CU",2019-08-14,81.4,-2.6363,5.8507,"Joey Votto",458015,544931,"field_out","hit_into_play",NA,NA,NA,NA,7,"Joey Votto flies out to left fielder Juan Soto.","R","L","R","WSH","CIN","X",7,"fly_ball",2,2,2019,1.2076,-0.5138,-0.3021,2.1361,NA,NA,NA,1,1,"Top",61.06,101.71,NA,NA,435559,NA,"190814_200845",2.9337,-118.5356,-0.7985,10.832,21.4889,-37.0756,3.44,1.59,277,84.1,39.9,81.491,2750,6.195,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.3044,0.005,0.009,0,1,0,0,3,2,5,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"CU",2019-08-14,83.1,-2.5856,5.7883,"Joey Votto",458015,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","WSH","CIN","B",NA,NA,1,2,2019,0.9219,-0.5179,1.3657,0.6833,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,435559,NA,"190814_200809",7.2389,-120.8375,-4.25,7.7224,21.7514,-36.6857,3.4346,1.63,NA,NA,NA,83.127,2809,6.176,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.3235,NA,NA,NA,NA,NA,NA,NA,2,4,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF",2019-08-14,94.5,-2.6394,5.7759,"Joey Votto",458015,544931,NA,"foul",NA,NA,NA,NA,4,NA,"R","L","R","WSH","CIN","S",NA,NA,1,1,2019,-0.8907,1.0239,-0.581,2.3496,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,435559,NA,"190814_200739",7.4828,-137.6628,-5.7493,-13.0658,24.7157,-17.8149,3.36,1.63,NA,NA,NA,96.467,2183,6.931,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.5682,NA,NA,NA,NA,NA,NA,NA,2,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"FT",2019-08-14,93.2,-2.523,5.886,"Joey Votto",458015,544931,NA,"swinging_strike",NA,NA,NA,NA,13,NA,"R","L","R","WSH","CIN","S",NA,NA,1,0,2019,-1.38,0.8988,-1.0615,2.3195,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,435559,NA,"190814_200717",6.8791,-135.7008,-5.4989,-18.7413,26.7466,-19.9439,3.4357,1.63,NA,NA,NA,94.341,2132,6.703,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.7965,NA,NA,NA,NA,NA,NA,NA,2,2,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"FT",2019-08-14,93.6,-2.5583,5.8932,"Joey Votto",458015,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","WSH","CIN","B",NA,NA,0,0,2019,-1.1668,1.0433,0.7435,0.2908,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,435559,NA,"190814_200656",11.1513,-135.6718,-11.0696,-16.8871,27.2333,-17.0357,3.4013,1.63,NA,NA,NA,94.171,2212,6.653,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.8464,NA,NA,NA,NA,NA,NA,NA,2,1,"2-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"FF",2019-08-14,93.9,-2.4567,5.9152,"Jesse Winker",608385,544931,"field_out","hit_into_play",NA,NA,NA,NA,8,"Jesse Winker flies out to left fielder Juan Soto.","R","L","R","WSH","CIN","X",7,"fly_ball",0,0,2019,-0.9834,1.0409,-0.243,2.0651,NA,NA,NA,0,1,"Top",86.68,119.48,NA,NA,435559,NA,"190814_200627",7.9925,-136.6818,-6.7145,-14.098,25.1334,-17.7371,3.3669,1.63,269,100.5,55,95.266,2176,6.696,565954,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.8038,0.003,0,0,1,0,0,3,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FF",2019-08-20,93.9,-2.4729,5.7343,"Kevin Newman",621028,544931,"field_out","hit_into_play",NA,NA,NA,NA,3,"Kevin Newman grounds out, second baseman Asdrubal Cabrera to first baseman Matt Adams.","R","R","R","PIT","WSH","X",4,"ground_ball",0,0,2019,-1.0754,1.1361,0.2985,2.8587,NA,NA,591741,2,7,"Bot",138.69,145.18,NA,NA,435559,NA,"190821_012759",9.8287,-136.6672,-4.4472,-16.0163,27.8586,-16.6164,3.2877,1.6555,34,100.7,-2.7,95.981,2225,7.306,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.1935,0.403,0.387,0,1,0,0,2,54,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",0
"CH",2019-08-20,88.3,-2.4902,5.7789,"Jose Osuna",591741,544931,"walk","blocked_ball",NA,NA,NA,NA,14,"Jose Osuna walks.","R","R","R","PIT","WSH","B",NA,NA,3,2,2019,-1.42,-2e-04,0.3816,0.5059,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012714",10.2097,-128.3217,-6.8858,-18.2181,24.421,-31.022,3.6976,1.8492,NA,NA,NA,90.013,3544,7.231,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.2688,NA,NA,0.7,1,0,0,NA,53,6,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"CU",2019-08-20,81.9,-2.545,5.8774,"Jose Osuna",591741,544931,NA,"swinging_strike",NA,NA,NA,NA,9,NA,"R","R","R","PIT","WSH","S",NA,NA,3,1,2019,0.9702,-0.7418,0.3857,2.1009,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012649",4.7564,-119.2848,-0.5501,8.4061,22.613,-39.3922,3.6735,1.8734,NA,NA,NA,82.289,2766,6.468,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.0311,NA,NA,NA,NA,NA,NA,NA,53,5,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"CH",2019-08-20,88.8,-2.399,5.8238,"Jose Osuna",591741,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","PIT","WSH","B",NA,NA,2,1,2019,-1.5917,0.5178,0.8183,0.6513,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012621",11.5216,-128.8552,-7.8429,-20.7021,25.8975,-24.7756,3.7699,1.8976,NA,NA,NA,90.363,2100,7.322,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.1775,NA,NA,NA,NA,NA,NA,NA,53,4,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"FF",2019-08-20,94.1,-2.2233,5.7753,"Jose Osuna",591741,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","PIT","WSH","B",NA,NA,1,1,2019,-1.1073,1.327,0.8191,1.6848,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012554",10.6493,-136.6705,-8.0472,-16.8239,32.3093,-13.2998,3.8181,1.8976,NA,NA,NA,95.545,2288,7.392,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.1078,NA,NA,NA,NA,NA,NA,NA,53,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"FF",2019-08-20,94.5,-2.2194,5.8824,"Jose Osuna",591741,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","PIT","WSH","B",NA,NA,0,1,2019,-1.0706,1.2864,1.8188,2.4024,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012528",13.1437,-137.0863,-6.3604,-16.81,30.884,-14.2793,3.8181,1.8734,NA,NA,NA,95.593,2305,7.133,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.367,NA,NA,NA,NA,NA,NA,NA,53,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"CU",2019-08-20,80.7,-2.5336,5.8445,"Jose Osuna",591741,544931,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","R","R","PIT","WSH","S",NA,NA,0,0,2019,1.4041,-0.4441,0.7314,3.0025,NA,NA,NA,2,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012507",4.5963,-117.3838,1.2248,11.8581,24.0204,-36.717,3.6976,1.8976,NA,NA,NA,80.162,2799,6.125,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.3742,NA,NA,NA,NA,NA,NA,NA,53,1,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"CH",2019-08-20,88.6,-2.4832,5.7799,"Colin Moran",592567,544931,"strikeout","swinging_strike",NA,NA,NA,NA,14,"Colin Moran strikes out swinging.","R","L","R","PIT","WSH","S",2,NA,3,2,2019,-1.4975,0.3303,0.5627,1.2294,NA,NA,NA,1,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012430",10.758,-128.6245,-5.7725,-19.241,27.2328,-27.3959,3.7217,1.8492,NA,NA,NA,89.446,2266,6.986,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.5131,NA,NA,0,1,0,0,NA,52,6,"Changeup",0,1,0,1,1,0,0,1,"Infield shift","Standard",NA
"CU",2019-08-20,80.8,-2.5855,5.7975,"Colin Moran",592567,544931,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","PIT","WSH","B",NA,NA,2,2,2019,1.2493,-0.6722,-1.0148,3.3181,NA,NA,NA,1,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012401",1.1247,-117.5906,2.4473,11.2621,23.9082,-39.0892,3.6494,1.8492,NA,NA,NA,80.538,2795,6.267,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.2328,NA,NA,NA,NA,NA,NA,NA,52,5,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",NA
"CU",2019-08-20,82.8,-2.5849,5.7684,"Colin Moran",592567,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","PIT","WSH","B",NA,NA,1,2,2019,1.1327,-0.4215,1.4667,1.5147,NA,NA,NA,1,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012332",7.0359,-120.3831,-2.3791,9.5935,23.6494,-36.0118,3.6976,1.8976,NA,NA,NA,82.683,2767,6.286,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.2138,NA,NA,NA,NA,NA,NA,NA,52,4,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",NA
"CH",2019-08-20,88.7,-2.4466,5.7544,"Colin Moran",592567,544931,NA,"swinging_strike",NA,NA,NA,NA,7,NA,"R","L","R","PIT","WSH","S",NA,NA,1,1,2019,-1.2209,-0.1715,-0.4966,1.9619,NA,NA,NA,1,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012304",7.4979,-129.1439,-2.8843,-15.5594,27.2228,-33.7104,3.5771,1.7524,NA,NA,NA,89.932,1880,7.043,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.4566,NA,NA,NA,NA,NA,NA,NA,52,3,"Changeup",0,1,0,1,1,0,0,1,"Infield shift","Standard",NA
"CH",2019-08-20,88.3,-2.5855,5.8558,"Colin Moran",592567,544931,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","PIT","WSH","B",NA,NA,0,1,2019,-1.3773,0.3085,-1.6273,1.8476,NA,NA,NA,1,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012236",5.3091,-128.5391,-4.396,-16.6365,25.6033,-27.9907,3.6735,1.8734,NA,NA,NA,89.386,1778,6.851,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.6481,NA,NA,NA,NA,NA,NA,NA,52,2,"Changeup",0,1,0,1,1,0,0,1,"Infield shift","Standard",NA
"CU",2019-08-20,81.2,-2.5299,5.8938,"Colin Moran",592567,544931,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","L","R","PIT","WSH","S",NA,NA,0,0,2019,1.2382,-0.6372,0.3384,2.6349,NA,NA,NA,1,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012210",4.0572,-118.1358,0.5283,10.7633,22.3374,-38.4292,3.6494,1.8492,NA,NA,NA,81.054,2798,6.184,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.3158,NA,NA,NA,NA,NA,NA,NA,52,1,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",NA
"FF",2019-08-20,95.2,-2.3975,5.7664,"Josh Bell",605137,544931,"field_out","hit_into_play",NA,NA,NA,NA,9,"Josh Bell flies out to center fielder Victor Robles.","R","L","R","PIT","WSH","X",8,"fly_ball",2,2,2019,-0.8296,1.0637,0.2862,2.1435,NA,NA,NA,0,7,"Bot",132.05,35.45,NA,NA,435559,NA,"190821_012133",9.1391,-138.4811,-6.4737,-13.0028,29.1871,-16.7638,3.5289,1.8008,386,96.7,26.4,97.153,2183,7.292,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.2079,0.382,0.593,0,1,0,0,5,51,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",0
"CU",2019-08-20,82.9,-2.474,5.8277,"Josh Bell",605137,544931,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","PIT","WSH","B",NA,NA,1,2,2019,0.9205,-0.5517,1.5868,1.552,NA,NA,NA,0,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012054",7.4921,-120.5304,-2.2073,7.5696,23.182,-37.3571,3.5289,1.7524,NA,NA,NA,83.123,2691,6.46,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.0394,NA,NA,NA,NA,NA,NA,NA,51,4,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",NA
"CH",2019-08-20,89,-2.6681,5.7642,"Josh Bell",605137,544931,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","PIT","WSH","B",NA,NA,0,2,2019,-1.3224,0.191,-0.5344,0.4067,NA,NA,NA,0,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_012025",8.2511,-129.425,-7.7021,-17.0147,24.2509,-28.6469,3.6253,1.8008,NA,NA,NA,90.943,1861,7.274,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.2252,NA,NA,NA,NA,NA,NA,NA,51,3,"Changeup",0,1,0,1,1,0,0,1,"Infield shift","Standard",NA
"CH",2019-08-20,88.4,-2.5299,5.8907,"Josh Bell",605137,544931,NA,"swinging_strike",NA,NA,NA,NA,13,NA,"R","L","R","PIT","WSH","S",NA,NA,0,1,2019,-1.4233,0.2629,-0.3383,1.5019,NA,NA,NA,0,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_011957",8.5425,-128.6025,-5.3034,-17.9967,24.695,-28.293,3.6253,1.825,NA,NA,NA,90.128,2070,7.195,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.3044,NA,NA,NA,NA,NA,NA,NA,51,2,"Changeup",0,1,0,1,1,0,0,1,"Infield shift","Standard",NA
"CU",2019-08-20,81,-2.5075,5.9475,"Josh Bell",605137,544931,NA,"called_strike",NA,NA,NA,NA,1,NA,"R","L","R","PIT","WSH","S",NA,NA,0,0,2019,1.0673,-0.6192,-0.5656,3.1676,NA,NA,NA,0,7,"Bot",NA,NA,NA,NA,435559,NA,"190821_011937",2.3164,-118.0384,1.5165,9.5342,20.6525,-38.4163,3.5048,1.7524,NA,NA,NA,81.068,2736,6.075,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,54.4242,NA,NA,NA,NA,NA,NA,NA,51,1,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard",NA
"CH",2019-08-20,88,-2.6593,5.8871,"Starling Marte",516782,544931,"force_out","hit_into_play",NA,NA,NA,NA,13,"Starling Marte grounds into a force out, third baseman Anthony Rendon to second baseman Asdrubal Cabrera.   Bryan Reynolds out at 2nd.","R","R","R","PIT","WSH","X",5,"ground_ball",1,2,2019,-1.4478,0.0324,-0.3721,1.4602,NA,NA,668804,2,6,"Bot",110.83,169.41,NA,NA,435559,NA,"190821_011142",8.7082,-128.0106,-4.8148,-17.9586,23.3203,-31.0947,3.6253,1.704,3,76.8,-26.8,89.399,1831,6.909,566240,544931,435559,571431,452678,543685,607208,665742,645302,594809,53.5905,0.074,0.073,0,1,0,0,2,47,4,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",0
